"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/329519127_592698582190879_3851980048173136353_n/1418707835.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7366","7366","7366","1.092","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.253","Thu, 02 Mar 2023 02:30:18 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/329519127_592698582190879_3851980048173136353_n/1418707835.jpg","2026-09-13 10:32:04"
"https://heartlandk9s.org/wp-content/uploads/cache/2022/12/vet-parade/2474158768.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10804","10804","10804","1.601","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.261","Thu, 02 Mar 2023 02:30:17 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2022/12/vet-parade/2474158768.jpg","2026-09-13 10:32:04"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0206-scaled/2808994513.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","89752","89752","89752","13.301","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.237","Tue, 17 Jun 2025 02:38:41 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0206-scaled/2808994513.jpeg","2026-09-13 10:32:04"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0243-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","375555","375555","375555","55.657","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.248","Mon, 16 Jun 2025 22:03:10 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0243-scaled.jpeg","2026-09-13 10:32:04"
"https://heartlandk9s.org/wp-content/uploads/2021/03/123_13.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","752275","752275","752275","111.487","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.243","Thu, 27 Apr 2023 17:14:04 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/123_13.jpeg","2026-09-13 10:32:04"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0796-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","615713","615713","615713","91.249","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.254","Mon, 16 Jun 2025 22:42:25 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0796-scaled.jpeg","2026-09-13 10:32:04"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/329046611_1832257997155208_8198298589365974073_n/3826463354.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10919","10919","10919","1.618","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.265","Thu, 02 Mar 2023 02:30:18 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/329046611_1832257997155208_8198298589365974073_n/3826463354.jpg","2026-09-13 10:32:04"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0908-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","615619","615619","615619","91.235","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.259","Mon, 16 Jun 2025 22:22:21 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0908-scaled.jpeg","2026-09-13 10:32:04"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0161-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","401393","401393","401393","59.486","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.251","Mon, 16 Jun 2025 22:06:26 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0161-scaled.jpeg","2026-09-13 10:32:04"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0799-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","634096","634096","634096","93.973","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.250","Mon, 16 Jun 2025 22:41:22 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0799-scaled.jpeg","2026-09-13 10:32:04"
"https://heartlandk9s.org/wp-content/uploads/2021/03/Screenshot_20230206-202846_Video-Player-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","645317","645317","645317","95.636","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.266","Tue, 07 Feb 2023 16:15:05 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/Screenshot_20230206-202846_Video-Player-1.jpg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/2022/12/justin.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","685647","685647","685647","101.613","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.258","Sat, 17 Dec 2022 21:34:02 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2022/12/justin.jpg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0057-scaled/2606135531.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","87467","87467","87467","12.963","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.269","Tue, 17 Jun 2025 02:38:44 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0057-scaled/2606135531.jpeg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/2021/03/arlegoin3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260474","260474","260474","38.602","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.273","Wed, 24 Mar 2021 18:43:01 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/arlegoin3.jpg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/IMG-7971-scaled/2331053393.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","20257","20257","20257","3.002","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.260","Thu, 02 Mar 2023 02:30:18 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/IMG-7971-scaled/2331053393.jpg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/329097304_625581989614335_327909721061889155_n/3142556936.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9957","9957","9957","1.476","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.260","Thu, 02 Mar 2023 02:30:18 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/329097304_625581989614335_327909721061889155_n/3142556936.jpg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/2025/01/469965036_598815635990782_1987363041355702480_n.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","436401","436401","436401","64.675","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.264","Thu, 09 Jan 2025 00:37:58 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2025/01/469965036_598815635990782_1987363041355702480_n.jpg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/cache/2022/12/larryarchie/2446214796.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9575","9575","9575","1.419","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.276","Thu, 02 Mar 2023 02:30:17 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2022/12/larryarchie/2446214796.jpg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0945-scaled/1690580049.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","87126","87126","87126","12.912","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.261","Tue, 17 Jun 2025 02:38:49 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0945-scaled/1690580049.jpeg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0851-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","587950","587950","587950","87.134","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.294","Mon, 16 Jun 2025 22:26:21 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0851-scaled.jpeg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/2021/03/billy-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","423309","423309","423309","62.734","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.254","Mon, 16 Jun 2025 22:45:44 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/billy-scaled.jpeg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0811-scaled/3186558462.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","86538","86538","86538","12.825","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.255","Tue, 17 Jun 2025 14:41:57 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0811-scaled/3186558462.jpeg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/2021/03/329042947_931927034929169_3232757778153128033_n.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","70428","70428","70428","10.437","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.249","Tue, 07 Feb 2023 16:18:08 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/329042947_931927034929169_3232757778153128033_n.jpg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0971-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","530035","530035","530035","78.551","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.261","Mon, 16 Jun 2025 22:15:00 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0971-scaled.jpeg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/2021/03/329519127_592698582190879_3851980048173136353_n.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","85912","85912","85912","12.732","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.247","Tue, 07 Feb 2023 16:18:19 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/329519127_592698582190879_3851980048173136353_n.jpg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0012-scaled/3777124714.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","90144","90144","90144","13.359","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.274","Tue, 17 Jun 2025 02:38:46 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0012-scaled/3777124714.jpeg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/2021/03/329046611_1832257997155208_8198298589365974073_n.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","92212","92212","92212","13.666","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.276","Tue, 07 Feb 2023 16:18:09 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/329046611_1832257997155208_8198298589365974073_n.jpg","2026-09-13 10:32:05"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0861-scaled/2903799579.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9405","9405","9405","1.394","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.240","Tue, 17 Jun 2025 02:38:53 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0861-scaled/2903799579.jpeg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0086-scaled/1915402459.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","89726","89726","89726","13.297","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.249","Tue, 17 Jun 2025 02:38:42 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0086-scaled/1915402459.jpeg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0036-scaled/1249534028.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","89354","89354","89354","13.242","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.244","Tue, 17 Jun 2025 02:38:45 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0036-scaled/1249534028.jpeg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0834-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","564961","564961","564961","83.727","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.265","Mon, 16 Jun 2025 22:29:36 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0834-scaled.jpeg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/2025/05/496009229_708289025043442_6654562698047626934_n.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","400192","400192","400192","59.308","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.254","Thu, 29 May 2025 03:53:06 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2025/05/496009229_708289025043442_6654562698047626934_n.jpg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0829-scaled/1159134987.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","87829","87829","87829","13.016","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.258","Tue, 17 Jun 2025 14:41:55 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0829-scaled/1159134987.jpeg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/2021/03/PandM.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","542143","542143","542143","80.346","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.243","Mon, 16 Jun 2025 20:20:40 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/PandM.jpg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/2021/03/IMG-7971-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","508925","508925","508925","75.423","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.260","Thu, 05 Jan 2023 15:58:47 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/IMG-7971-scaled.jpg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0219-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","479596","479596","479596","71.076","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.254","Mon, 16 Jun 2025 22:04:15 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0219-scaled.jpeg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0054-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","461308","461308","461308","68.366","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.274","Mon, 16 Jun 2025 22:09:42 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0054-scaled.jpeg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/328692330_576486077664770_6030566192957191494_n/2670306523.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7485","7485","7485","1.109","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.250","Thu, 02 Mar 2023 02:30:18 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/328692330_576486077664770_6030566192957191494_n/2670306523.jpg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/2020/01/dog-with-sash-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","67807","67807","67807","10.049","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.249","Mon, 27 Jan 2020 22:21:00 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2020/01/dog-with-sash-1.jpg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/2026/01/1000016218-300x225.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","23426","23426","23426","3.472","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.238","Mon, 12 Jan 2026 03:32:23 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2026/01/1000016218-300x225.jpg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/2023/07/IMG_7689-225x300.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","13452","13452","13452","1.994","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.250","Mon, 17 Jul 2023 14:19:21 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2023/07/IMG_7689-225x300.jpg","2026-09-13 10:32:06"
"https://heartlandk9s.org/wp-content/uploads/2026/02/635328658_921661253706217_8379646685389489216_n-225x300.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","12130","12130","12130","1.798","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.258","Wed, 18 Feb 2026 16:48:44 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2026/02/635328658_921661253706217_8379646685389489216_n-225x300.jpg","2026-09-13 10:32:06"
"http://heartlandk9s.org/wp-content/uploads/2025/11/dogclass-300x171.webp","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","795","795","795","0.118","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.168","","https://heartlandk9s.org/wp-content/uploads/2025/11/dogclass-300x171.webp","HTTP Redirect","","","1.1","","","","","","http://heartlandk9s.org/wp-content/uploads/2025/11/dogclass-300x171.webp","2026-09-13 10:32:06"
"http://heartlandk9s.org/wp-content/uploads/2025/11/1000009712-200x300.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","795","795","795","0.118","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.151","","https://heartlandk9s.org/wp-content/uploads/2025/11/1000009712-200x300.png","HTTP Redirect","","","1.1","","","","","","http://heartlandk9s.org/wp-content/uploads/2025/11/1000009712-200x300.png","2026-09-13 10:32:07"
"http://heartlandk9s.org/wp-content/uploads/2025/11/1000009148-200x300.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","795","795","795","0.118","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.157","","https://heartlandk9s.org/wp-content/uploads/2025/11/1000009148-200x300.png","HTTP Redirect","","","1.1","","","","","","http://heartlandk9s.org/wp-content/uploads/2025/11/1000009148-200x300.png","2026-09-13 10:32:07"
"http://heartlandk9s.org/wp-content/uploads/2025/11/1000009154-200x300.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","795","795","795","0.118","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.156","","https://heartlandk9s.org/wp-content/uploads/2025/11/1000009154-200x300.png","HTTP Redirect","","","1.1","","","","","","http://heartlandk9s.org/wp-content/uploads/2025/11/1000009154-200x300.png","2026-09-13 10:32:07"
"https://heartlandk9s.org/wp-content/uploads/2021/03/arlegoin3-242x300.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","90571","90571","90571","13.423","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.245","Wed, 24 Mar 2021 18:43:02 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/arlegoin3-242x300.jpg","2026-09-13 10:32:07"
"https://heartlandk9s.org/wp-content/uploads/2022/12/Paws-for-giving-300x300.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","43111","43111","43111","6.389","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.242","Wed, 21 Dec 2022 20:22:58 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2022/12/Paws-for-giving-300x300.png","2026-09-13 10:32:07"
"https://heartlandk9s.org/wp-content/uploads/2023/05/jack-300x61.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7294","7294","7294","1.081","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.257","Wed, 10 May 2023 14:23:10 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2023/05/jack-300x61.jpg","2026-09-13 10:32:07"
"https://heartlandk9s.org/wp-content/uploads/2025/11/Cover-200x300.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","109762","109762","109762","16.267","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.269","Thu, 06 Nov 2025 01:01:05 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2025/11/Cover-200x300.png","2026-09-13 10:32:07"
"https://heartlandk9s.org/wp-content/uploads/2023/03/313208610_628616078900677_690632272984197173_n-300x300.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10378","10378","10378","1.538","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.286","Fri, 03 Mar 2023 16:26:28 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2023/03/313208610_628616078900677_690632272984197173_n-300x300.jpg","2026-09-13 10:32:07"
